custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_6892,-101.02156,22.66858,337.0,False,426.29504,1.53853
t_6893,-101.11938,22.66917,538.0,False,185.12163,0.90095
t_6894,-101.2172,22.66969,354.0,False,408.92781,1.4543
t_6895,-101.31503,22.67016,316.0,False,445.66493,1.65604
t_6896,-101.41286,22.67056,257.0,False,486.84252,2.09773
t_6897,-101.51068,22.6709,385.0,False,373.90755,1.32113
t_6898,-101.60851,22.67118,329.0,False,433.95555,1.5814
t_6899,-100.82511,22.758,458.0,False,281.66001,1.08314
t_6900,-100.923,22.75871,250.0,False,490.45079,2.16506
t_6901,-101.02089,22.75936,287.0,False,468.36076,1.84883
t_6902,-101.11878,22.75995,502.0,False,226.46689,0.97523
t_6903,-101.21667,22.76048,276.0,False,475.71855,1.93336
t_6904,-101.31456,22.76094,448.0,False,294.56029,1.11084
t_6905,-101.41245,22.76135,244.0,False,493.34135,2.22607
t_6906,-101.51035,22.76169,318.0,False,443.92425,1.64413
t_6907,-101.60824,22.76197,316.0,False,445.66493,1.65604
t_6908,-99.96501,21.38736,634.0,False,100.26286,0.74666
t_6909,-100.06189,21.38862,639.0,False,96.90268,0.73998
t_6910,-100.15878,21.38982,900.0,False,15.45801,0.5001
t_6911,-100.25567,21.39095,621.0,False,109.47165,0.76457
t_6912,-99.86669,21.47679,780.0,False,35.81764,0.58906
t_6913,-99.96363,21.4781,607.0,False,120.17227,0.78478
t_6914,-100.06058,21.47936,833.0,False,24.60825,0.54638
t_6915,-100.15753,21.48056,578.0,False,145.00087,0.82998
t_6916,-100.25449,21.48169,642.0,False,94.93402,0.73603
t_6917,-99.86524,21.56753,551.0,False,171.35789,0.87667
t_6918,-99.96226,21.56885,900.0,False,15.45801,0.5001
t_6919,-100.05927,21.57011,766.0,False,39.57599,0.60139
t_6920,-100.15629,21.57131,494.0,False,236.20409,0.99332
t_6921,-100.25331,21.57244,475.0,False,259.92803,1.03891
t_6922,-99.8638,21.65828,382.0,False,377.46027,1.33301
t_6923,-99.96088,21.6596,597.0,False,128.32479,0.79983
t_6924,-100.05796,21.66086,888.0,False,16.78368,0.50784
t_6925,-100.15504,21.66206,863.0,False,19.95113,0.52471
t_6926,-100.25212,21.66319,613.0,False,115.48531,0.77599
t_6927,-99.86235,21.74903,782.0,False,35.31118,0.58733
t_6928,-99.9595,21.75035,634.0,False,100.26286,0.74666
t_6929,-100.05664,21.75161,486.0,False,246.10074,1.01205
t_6930,-100.15379,21.75281,576.0,False,146.84688,0.83328
t_6931,-100.25094,21.75395,753.0,False,43.42221,0.61328
t_6932,-99.8609,21.83978,409.0,False,344.51276,1.23283
t_6933,-99.95811,21.8411,312.0,False,449.07909,1.68035
t_6934,-100.05532,21.84237,600.0,False,125.83404,0.79526
t_6935,-100.15254,21.84357,619.0,False,110.95001,0.7674
t_6936,-100.24975,21.8447,613.0,False,115.48531,0.77599
t_6937,-99.85945,21.93054,339.0,False,424.32735,1.52815
t_6938,-99.95673,21.93186,245.0,False,492.87234,2.21568
t_6939,-100.05401,21.93313,247.0,False,491.91909,2.19517
t_6940,-100.15129,21.93433,435.0,False,311.34948,1.1489
t_6941,-100.24857,21.93547,484.0,False,248.59727,1.01684
t_6942,-99.95534,22.02262,218.0,False,503.8363,2.53232
t_6943,-100.05268,22.02389,297.0,False,461.07554,1.77779
t_6944,-100.15003,22.02509,428.0,False,320.35838,1.17042
t_6945,-100.24738,22.02623,701.0,False,62.87551,0.6656
t_6946,-99.95395,22.11339,227.0,False,500.56196,2.4178
t_6947,-100.05136,22.11465,234.0,False,497.75773,2.33524
t_6948,-100.14877,22.11586,418.0,False,333.14043,1.20251
t_6949,-100.24619,22.117,667.0,False,79.86148,0.70455
t_6950,-99.95256,22.20416,183.0,False,513.40836,3.09364
t_6951,-100.05004,22.20542,197.0,False,510.13885,2.84344
t_6952,-100.14752,22.20662,447.0,False,295.85226,1.11368
t_6953,-100.24499,22.20777,245.0,False,492.87234,2.21568
t_6954,-99.95117,22.29493,201.0,False,509.07399,2.7788
t_6955,-100.04871,22.29619,205.0,False,507.9474,2.71686
t_6956,-100.14626,22.2974,397.0,False,359.40737,1.27555
t_6957,-100.2438,22.29854,224.0,False,501.69397,2.45488
t_6958,-99.94977,22.3857,569.0,False,153.4432,0.84502
t_6959,-100.04738,22.38696,299.0,False,459.55003,1.76419
t_6960,-100.14499,22.38817,371.0,False,390.2064,1.37832
t_6961,-100.24261,22.38931,231.0,False,498.98784,2.36996
t_6962,-99.94838,22.47647,583.0,False,140.46129,0.82184
t_6963,-100.04605,22.47774,453.0,False,288.10433,1.09682
t_6964,-100.14373,22.47894,783.0,False,35.06069,0.58648
t_6965,-100.24141,22.48009,526.0,False,198.40546,0.9245
t_6966,-99.94698,22.56724,365.0,False,396.95737,1.40427
t_6967,-100.04472,22.56851,483.0,False,249.84864,1.01924
t_6968,-100.14246,22.56972,411.0,False,341.99864,1.22597
t_6969,-100.24021,22.57086,460.0,False,279.0871,1.07775
t_6970,-99.94558,22.65802,237.0,False,496.48439,2.30145
t_6971,-100.04339,22.65929,346.0,False,417.27943,1.49283
t_6972,-100.1412,22.6605,372.0,False,389.0669,1.37408
t_6973,-100.23901,22.66164,571.0,False,151.53712,0.84163
t_6974,-99.94418,22.7488,227.0,False,500.56196,2.4178
t_6975,-100.04205,22.75007,282.0,False,471.78997,1.88638
t_6976,-100.13993,22.75128,341.0,False,422.33904,1.5179
t_6977,-100.23781,22.75242,404.0,False,350.76074,1.2503
t_6978,-99.77125,21.38467,655.0,False,86.80504,0.71934
t_6979,-99.47892,21.4709,766.0,False,39.57599,0.60139
t_6980,-99.57586,21.47246,612.0,False,116.25589,0.77745
t_6981,-99.6728,21.47396,271.0,False,478.83832,1.97423
t_6982,-99.76974,21.47541,879.0,False,17.85747,0.5138
t_6983,-99.47721,21.56163,505.0,False,222.86075,0.96861
t_6984,-99.57422,21.5632,436.0,False,310.05977,1.14589
t_6985,-99.67122,21.5647,492.0,False,238.66414,0.99794
t_6986,-99.76823,21.56615,362.0,False,400.27562,1.41759
t_6987,-99.47551,21.65238,562.0,False,160.2485,0.85707
t_6988,-99.57258,21.65394,514.0,False,212.20397,0.94923
t_6989,-99.66965,21.65545,853.0,False,21.39063,0.53175
t_6990,-99.76672,21.65689,424.0,False,325.48616,1.18306
t_6991,-99.4738,21.74312,525.0,False,199.53631,0.92651
t_6992,-99.57093,21.74469,786.0,False,34.32008,0.58392
t_6993,-99.66807,21.7462,569.0,False,153.4432,0.84502
t_6994,-99.76521,21.74764,557.0,False,165.23591,0.86588
t_6995,-99.47208,21.83387,562.0,False,160.2485,0.85707
t_6996,-99.56928,21.83544,510.0,False,216.90945,0.95775
t_6997,-99.66649,21.83695,430.0,False,317.7884,1.16419
t_6998,-99.76369,21.8384,449.0,False,293.2685,1.10801
t_6999,-99.47037,21.92463,876.0,False,18.23149,0.51581
t_7000,-99.56764,21.9262,572.0,False,150.5905,0.83995
t_7001,-99.66491,21.92771,618.0,False,111.69543,0.76882
t_7002,-99.76218,21.92915,307.0,False,453.21994,1.7117
t_7003,-99.46865,22.01538,477.0,False,257.39744,1.03392
t_7004,-99.56599,22.01696,558.0,False,164.23006,0.8641
t_7005,-99.66332,22.01847,336.0,False,427.27108,1.54377
t_7006,-99.76066,22.01991,459.0,False,280.37316,1.08044
t_7007,-99.858,22.0213,263.0,False,483.54255,2.04307
t_7008,-99.46693,22.10614,786.0,False,34.32008,0.58392
t_7009,-99.56433,22.10772,701.0,False,62.87551,0.6656
t_7010,-99.66173,22.10923,442.0,False,302.31289,1.12811
t_7011,-99.75914,22.11068,520.0,False,205.24329,0.93671
t_7012,-99.85654,22.11206,439.0,False,306.18783,1.13693
t_7013,-99.46521,22.19691,346.0,False,417.27943,1.49283
t_7014,-99.56268,22.19848,725.0,False,53.01923,0.64045
t_7015,-99.66014,22.19999,437.0,False,308.76955,1.14289
t_7016,-99.75761,22.20144,506.0,False,221.6645,0.96642
t_7017,-99.85509,22.20283,330.0,False,433.01662,1.57592
t_7018,-99.46349,22.28767,422.0,False,328.04304,1.18948
t_7019,-99.56102,22.28924,609.0,False,118.593,0.78183
t_7020,-99.65855,22.29076,515.0,False,211.0356,0.94712
t_7021,-99.75609,22.29221,268.0,False,480.64358,1.99953
t_7022,-99.85363,22.2936,287.0,False,468.36076,1.84883
t_7023,-99.46176,22.37844,394.0,False,363.07302,1.28667
t_7024,-99.55936,22.38001,851.0,False,21.69147,0.53318
t_7025,-99.65696,22.38153,463.0,False,275.23425,1.06977
t_7026,-99.75456,22.38298,315.0,False,446.52689,1.66206
t_7027,-99.85217,22.38437,371.0,False,390.2064,1.37832
t_7028,-99.46003,22.4692,821.0,False,26.77897,0.55553
t_7029,-99.5577,22.47078,865.0,False,19.67574,0.52332
t_7030,-99.65536,22.4723,781.0,False,35.56349,0.58819
t_7031,-99.75303,22.47375,348.0,False,415.22066,1.48302
t_7032,-99.8507,22.47514,212.0,False,505.8215,2.61448
t_7033,-99.4583,22.55997,535.0,False,188.39197,0.90673
t_7034,-99.55603,22.56155,722.0,False,54.16392,0.6435
t_7035,-99.65377,22.56307,608.0,False,119.38051,0.7833
t_7036,-99.7515,22.56452,281.0,False,472.45882,1.89406
t_7037,-99.84924,22.56591,208.0,False,507.06078,2.67208
t_7038,-99.45657,22.65074,900.0,False,15.45801,0.5001
t_7039,-99.55437,22.65232,891.0,False,16.44124,0.50589
t_7040,-99.65217,22.65384,504.0,False,224.05992,0.97081
t_7041,-99.74997,22.6553,446.0,False,297.14436,1.11654
t_7042,-99.84777,22.65669,346.0,False,417.27943,1.49283
t_7043,-99.45483,22.74152,621.0,False,109.47165,0.76457
t_7044,-99.5527,22.7431,327.0,False,435.81724,1.59247
t_7045,-99.65056,22.74462,742.0,False,46.96773,0.62369
t_7046,-99.74843,22.74607,208.0,False,507.06078,2.67208
t_7047,-99.8463,22.74747,207.0,False,507.36035,2.68685
t_7048,-99.09315,21.37329,589.0,False,135.1563,0.81227
t_7049,-99.19002,21.3751,900.0,False,15.45801,0.5001
t_7050,-99.28688,21.37685,848.0,False,22.15114,0.53534
t_7051,-99.38375,21.37854,688.0,False,68.92466,0.68001
t_7052,-98.99426,21.46215,900.0,False,15.45801,0.5001
t_7053,-99.09119,21.46402,840.0,False,23.42778,0.54118
t_7054,-99.18812,21.46583,900.0,False,15.45801,0.5001
t_7055,-99.28505,21.46758,499.0,False,230.09832,0.98194
t_7056,-99.38198,21.46927,618.0,False,111.69543,0.76882
t_7057,-98.99223,21.55289,593.0,False,131.70603,0.80601
t_7058,-99.08922,21.55476,800.0,False,31.07015,0.57224
t_7059,-99.18621,21.55657,576.0,False,146.84688,0.83328
t_7060,-99.28321,21.55832,452.0,False,289.39481,1.0996
t_7061,-99.38021,21.56001,529.0,False,195.03452,0.9185
t_7062,-98.99019,21.64362,234.0,False,497.75773,2.33524
t_7063,-99.08725,21.6455,597.0,False,128.32479,0.79983
t_7064,-99.18431,21.64731,454.0,False,286.81431,1.09406
t_7065,-99.28137,21.64906,760.0,False,41.30664,0.60682
t_7066,-99.37844,21.65075,529.0,False,195.03452,0.9185
t_7067,-98.98815,21.73436,258.0,False,486.30593,2.08843
t_7068,-99.08528,21.73624,509.0,False,218.09365,0.95991
t_7069,-99.1824,21.73805,524.0,False,200.67071,0.92854
t_7070,-99.27953,21.7398,628.0,False,104.42744,0.75483
t_7071,-99.37666,21.7415,649.0,False,90.47668,0.72695
t_7072,-98.98611,21.82511,237.0,False,496.48439,2.30145
t_7073,-99.0833,21.82698,900.0,False,15.45801,0.5001
t_7074,-99.18049,21.8288,482.0,False,251.10202,1.02166
t_7075,-99.27769,21.83055,401.0,False,354.48169,1.261
t_7076,-99.37488,21.83224,880.0,False,17.73463,0.51313
t_7077,-98.98407,21.91585,267.0,False,481.23432,2.0081
t_7078,-99.08132,21.91773,359.0,False,403.55426,1.43115
t_7079,-99.17858,21.91955,518.0,False,207.55018,0.94085
t_7080,-99.27584,21.9213,526.0,False,198.40546,0.9245
t_7081,-99.3731,21.923,463.0,False,275.23425,1.06977
t_7082,-99.07934,22.00848,280.0,False,473.12203,1.9018
t_7083,-99.17667,22.0103,373.0,False,387.92341,1.36987
t_7084,-99.27399,22.01206,356.0,False,406.79224,1.44496
t_7085,-99.37132,22.01375,597.0,False,128.32479,0.79983
t_7086,-99.07736,22.09924,334.0,False,429.20744,1.55435
t_7087,-99.17475,22.10106,900.0,False,15.45801,0.5001
t_7088,-99.27214,22.10281,603.0,False,123.38191,0.79073
t_7089,-99.36954,22.10451,605.0,False,121.76856,0.78774
t_7090,-99.07537,22.19,412.0,False,340.7386,1.22256
t_7091,-99.17283,22.19182,449.0,False,293.2685,1.10801
t_7092,-99.27029,22.19357,593.0,False,131.70603,0.80601
t_7093,-99.36775,22.19527,527.0,False,197.2782,0.92249
t_7094,-99.07338,22.28075,340.0,False,423.33576,1.52301
t_7095,-99.17091,22.28258,753.0,False,43.42221,0.61328
t_7096,-99.26843,22.28434,359.0,False,403.55426,1.43115
t_7097,-99.36596,22.28603,427.0,False,321.64193,1.17356
t_7098,-99.07139,22.37152,300.0,False,458.77871,1.75747
t_7099,-99.16898,22.37334,346.0,False,417.27943,1.49283
t_7100,-99.26657,22.3751,456.0,False,284.2359,1.08857
t_7101,-99.36416,22.3768,589.0,False,135.1563,0.81227
t_7102,-99.0694,22.46228,270.0,False,479.4456,1.98259
t_7103,-99.16705,22.4641,257.0,False,486.84252,2.09773
t_7104,-99.26471,22.46586,781.0,False,35.56349,0.58819
t_7105,-99.36237,22.46757,574.0,False,148.7101,0.8366
t_7106,-99.0674,22.55304,273.0,False,477.60712,1.95769
t_7107,-99.16512,22.55487,609.0,False,118.593,0.78183
t_7108,-99.26285,22.55663,387.0,False,371.52215,1.31333
t_7109,-99.36057,22.55833,480.0,False,253.61462,1.02653
t_7110,-99.0654,22.64381,502.0,False,226.46689,0.97523
t_7111,-99.16319,22.64564,494.0,False,236.20409,0.99332
t_7112,-99.26098,22.6474,525.0,False,199.53631,0.92651
t_7113,-99.35877,22.6491,252.0,False,489.44607,2.14542
t_7114,-99.0634,22.73458,820.0,False,26.96866,0.5563
t_7115,-99.16125,22.73641,299.0,False,459.55003,1.76419
t_7116,-99.25911,22.73817,784.0,False,34.81202,0.58562
t_7117,-99.35697,22.73988,239.0,False,495.61114,2.27943
t_7118,-98.89943,21.36949,900.0,False,15.45801,0.5001
t_7119,-98.60658,21.45406,351.0,False,412.09584,1.46853
t_7120,-98.7035,21.45617,469.0,False,267.55728,1.05412
t_7121,-98.80042,21.45823,236.0,False,496.91369,2.31261
t_7122,-98.89734,21.46022,858.0,False,20.65762,0.52821
t_7123,-98.60429,21.54478,352.0,False,411.04459,1.46376
t_7124,-98.70127,21.5469,233.0,False,498.17254,2.3467
t_7125,-98.79825,21.54896,257.0,False,486.84252,2.09773
t_7126,-98.89524,21.55095,713.0,False,57.74432,0.6528
t_7127,-98.60199,21.63551,282.0,False,471.78997,1.88638
t_7128,-98.69904,21.63763,346.0,False,417.27943,1.49283
t_7129,-98.79608,21.63969,474.0,False,261.19579,1.04141
t_7130,-98.89314,21.64169,441.0,False,303.60477,1.13103
t_7131,-98.59969,21.72625,250.0,False,490.45079,2.16506
t_7132,-98.6968,21.72837,289.0,False,466.94932,1.8342
t_7133,-98.79391,21.73043,284.0,False,470.4353,1.87119
t_7134,-98.89103,21.73243,297.0,False,461.07554,1.77779
t_7135,-98.59738,21.81699,291.0,False,465.5151,1.81978
t_7136,-98.69456,21.81911,275.0,False,476.35366,1.94141
t_7137,-98.79174,21.82117,228.0,False,500.17543,2.40567
t_7138,-98.88893,21.82317,246.0,False,492.39826,2.20538
t_7139,-98.59508,21.90773,236.0,False,496.91369,2.31261
t_7140,-98.69232,21.90985,288.0,False,467.65789,1.84149
t_7141,-98.78957,21.91191,261.0,False,484.66406,2.06099
t_7142,-98.88682,21.91392,432.0,False,315.215,1.15803
t_7143,-98.59277,21.99847,216.0,False,504.51519,2.55917
t_7144,-98.69008,22.0006,207.0,False,507.36035,2.68685
t_7145,-98.78739,22.00266,235.0,False,497.33812,2.32387
t_7146,-98.8847,22.00466,900.0,False,15.45801,0.5001
t_7147,-98.98202,22.0066,355.0,False,407.86236,1.44961
t_7148,-98.59045,22.08922,247.0,False,491.91909,2.19517
t_7149,-98.68783,22.09135,266.0,False,481.81957,2.01674
t_7150,-98.78521,22.09341,217.0,False,504.17791,2.54568
t_7151,-98.88259,22.09542,900.0,False,15.45801,0.5001
t_7152,-98.97997,22.09736,310.0,False,450.75239,1.69276
t_7153,-98.58814,22.17997,278.0,False,474.43153,1.91746
t_7154,-98.68558,22.1821,265.0,False,482.39935,2.02544
t_7155,-98.78302,22.18416,306.0,False,454.03112,1.7181
t_7156,-98.88047,22.18617,831.0,False,24.95685,0.54789
t_7157,-98.97792,22.18811,331.0,False,432.07232,1.57047
t_7158,-98.58582,22.27072,237.0,False,496.48439,2.30145
t_7159,-98.68332,22.27285,261.0,False,484.66406,2.06099
t_7160,-98.78083,22.27492,271.0,False,478.83832,1.97423
t_7161,-98.87835,22.27693,277.0,False,475.07785,1.92538
t_7162,-98.97586,22.27887,382.0,False,377.46027,1.33301
t_7163,-98.58349,22.36148,243.0,False,493.80531,2.23656
t_7164,-98.68107,22.36361,281.0,False,472.45882,1.89406
t_7165,-98.77864,22.36568,226.0,False,500.94388,2.43004
t_7166,-98.87622,22.36768,244.0,False,493.34135,2.22607
t_7167,-98.97381,22.36963,548.0,False,174.47416,0.88216
t_7168,-98.58117,22.45223,259.0,False,485.764,2.07921
t_7169,-98.67881,22.45436,267.0,False,481.23432,2.0081
t_7170,-98.77645,22.45644,219.0,False,503.49033,2.5191
t_7171,-98.8741,22.45845,263.0,False,483.54255,2.04307
t_7172,-98.97175,22.46039,574.0,False,148.7101,0.8366
t_7173,-98.57884,22.54299,256.0,False,487.37379,2.10711
t_7174,-98.67654,22.54512,253.0,False,488.93588,2.13572
t_7175,-98.77425,22.5472,247.0,False,491.91909,2.19517
t_7176,-98.87197,22.54921,231.0,False,498.98784,2.36996
t_7177,-98.96968,22.55116,900.0,False,15.45801,0.5001
t_7178,-98.5765,22.63375,229.0,False,499.78425,2.39366
t_7179,-98.67428,22.63588,267.0,False,481.23432,2.0081
t_7180,-98.77205,22.63796,227.0,False,500.56196,2.4178
t_7181,-98.86983,22.63997,236.0,False,496.91369,2.31261
t_7182,-98.96762,22.64192,237.0,False,496.48439,2.30145
t_7183,-98.57417,22.72451,478.0,False,256.13471,1.03145
t_7184,-98.67201,22.72665,277.0,False,475.07785,1.92538
t_7185,-98.76985,22.72872,284.0,False,470.4353,1.87119
t_7186,-98.8677,22.73074,208.0,False,507.06078,2.67208
t_7187,-98.96555,22.73269,259.0,False,485.764,2.07921
t_7188,-98.22151,21.35426,365.0,False,396.95737,1.40427
t_7189,-98.31835,21.35662,298.0,False,460.31564,1.77097
t_7190,-98.41519,21.35892,352.0,False,411.04459,1.46376
t_7191,-98.51203,21.36116,393.0,False,364.28917,1.29041
t_7192,-98.12206,21.44255,281.0,False,472.45882,1.89406
t_7193,-98.21895,21.44498,296.0,False,461.82974,1.78466
t_7194,-98.31586,21.44734,363.0,False,399.17389,1.41312
t_7195,-98.41276,21.44964,310.0,False,450.75239,1.69276
t_7196,-98.50967,21.45188,358.0,False,404.63815,1.43573
t_7197,-98.11943,21.53327,258.0,False,486.30593,2.08843
t_7198,-98.2164,21.5357,297.0,False,461.07554,1.77779
t_7199,-98.31337,21.53806,273.0,False,477.60712,1.95769
t_7200,-98.41034,21.54036,216.0,False,504.51519,2.55917
t_7201,-98.50731,21.5426,356.0,False,406.79224,1.44496
t_7202,-98.11681,21.624,277.0,False,475.07785,1.92538
t_7203,-98.21384,21.62642,266.0,False,481.81957,2.01674
t_7204,-98.31087,21.62879,297.0,False,461.07554,1.77779
t_7205,-98.40791,21.63109,211.0,False,506.13753,2.62866
t_7206,-98.50495,21.63333,237.0,False,496.48439,2.30145
t_7207,-98.11418,21.71472,287.0,False,468.36076,1.84883
t_7208,-98.21127,21.71715,317.0,False,444.79738,1.65007
t_7209,-98.30837,21.71952,279.0,False,473.77959,1.9096
t_7210,-98.40547,21.72182,204.0,False,508.23494,2.7321
t_7211,-98.50258,21.72407,237.0,False,496.48439,2.30145
t_7212,-98.11155,21.80545,291.0,False,465.5151,1.81978
t_7213,-98.20871,21.80788,241.0,False,494.71818,2.2578
t_7214,-98.30587,21.81025,273.0,False,477.60712,1.95769
t_7215,-98.40304,21.81256,333.0,False,430.16771,1.55969
t_7216,-98.50021,21.8148,195.0,False,510.64876,2.87683
t_7217,-98.10891,21.89619,216.0,False,504.51519,2.55917
t_7218,-98.20614,21.89862,297.0,False,461.07554,1.77779
t_7219,-98.30337,21.90099,293.0,False,464.05808,1.80558
t_7220,-98.4006,21.9033,234.0,False,497.75773,2.33524
t_7221,-98.49784,21.90554,307.0,False,453.21994,1.7117
t_7222,-98.20356,21.98935,224.0,False,501.69397,2.45488
t_7223,-98.30086,21.99173,246.0,False,492.39826,2.20538
t_7224,-98.39816,21.99404,181.0,False,513.82064,3.13278
t_7225,-98.49546,21.99629,194.0,False,510.89818,2.8938
t_7226,-98.20098,22.0801,221.0,False,502.78517,2.49304
t_7227,-98.29835,22.08247,210.0,False,506.4494,2.64299
t_7228,-98.39571,22.08478,210.0,False,506.4494,2.64299
t_7229,-98.49308,22.08703,236.0,False,496.91369,2.31261
t_7230,-98.1984,22.17084,275.0,False,476.35366,1.94141
t_7231,-98.29583,22.17321,247.0,False,491.91909,2.19517
t_7232,-98.39326,22.17553,238.0,False,496.05022,2.29039
t_7233,-98.4907,22.17778,252.0,False,489.44607,2.14542
t_7234,-98.19582,22.26158,268.0,False,480.64358,1.99953
t_7235,-98.29331,22.26396,278.0,False,474.43153,1.91746
t_7236,-98.39081,22.26628,269.0,False,480.04735,1.99103
t_7237,-98.48831,22.26853,261.0,False,484.66406,2.06099
t_7238,-98.19323,22.35233,300.0,False,458.77871,1.75747
t_7239,-98.29079,22.35471,267.0,False,481.23432,2.0081
t_7240,-98.38835,22.35703,219.0,False,503.49033,2.5191
t_7241,-98.48592,22.35928,277.0,False,475.07785,1.92538
t_7242,-98.19064,22.44308,222.0,False,502.42592,2.48019
t_7243,-98.28826,22.44546,212.0,False,505.8215,2.61448
t_7244,-98.38589,22.44778,280.0,False,473.12203,1.9018
t_7245,-98.48353,22.45004,218.0,False,503.8363,2.53232
t_7246,-98.18804,22.53383,230.0,False,499.3884,2.38175
t_7247,-98.28574,22.53622,258.0,False,486.30593,2.08843
t_7248,-98.38343,22.53854,308.0,False,452.40309,1.70534
t_7249,-98.48113,22.54079,272.0,False,478.2255,1.96592
t_7250,-98.18544,22.62459,254.0,False,488.42045,2.1261
t_7251,-98.2832,22.62697,287.0,False,468.36076,1.84883
t_7252,-98.38097,22.62929,297.0,False,461.07554,1.77779
t_7253,-98.47873,22.63155,337.0,False,426.29504,1.53853
t_7254,-98.18284,22.71534,333.0,False,430.16771,1.55969
t_7255,-98.28067,22.71773,253.0,False,488.93588,2.13572
t_7256,-98.3785,22.72005,270.0,False,479.4456,1.98259
t_7257,-98.47633,22.72231,273.0,False,477.60712,1.95769
t_7258,-102.38848,21.76342,302.0,False,457.21896,1.74416
t_7259,-101.70832,21.76363,370.0,False,391.34189,1.38258
t_7260,-102.29131,21.76363,333.0,False,430.16771,1.55969
t_7261,-101.80549,21.76379,329.0,False,433.95555,1.5814
t_7262,-102.19415,21.76379,297.0,False,461.07554,1.77779
t_7263,-101.90265,21.76388,475.0,False,259.92803,1.03891
